"original","reviewed","changed","reviewed_symbol_valid"
"OR6C65","OR6C65",FALSE,TRUE
"OR6C68","OR6C68",FALSE,TRUE
"OR6C70","OR6C70",FALSE,TRUE
"OR6C74","OR6C74",FALSE,TRUE
"OR6C75","OR6C75",FALSE,TRUE
"OR6C76","OR6C76",FALSE,TRUE
"OR6F1","OR6F1",FALSE,TRUE
"OR6J1","OR6J1",FALSE,TRUE
"OR6K2","OR6K2",FALSE,TRUE
"OR6K3","OR6K3",FALSE,TRUE
"OR6K6","OR6K6",FALSE,TRUE
"OR6M1","OR6M1",FALSE,TRUE
"OR6N1","OR6N1",FALSE,TRUE
"OR6N2","OR6N2",FALSE,TRUE
"OR6P1","OR6P1",FALSE,TRUE
"OR6Q1","OR6Q1",FALSE,TRUE
"OR6S1","OR6S1",FALSE,TRUE
"OR6T1","OR6T1",FALSE,TRUE
"OR6V1","OR6V1",FALSE,TRUE
"OR6X1","OR6X1",FALSE,TRUE
"OR6Y1","OR6Y1",FALSE,TRUE
"OR7A10","OR7A10",FALSE,TRUE
"OR7A17","OR7A17",FALSE,TRUE
"OR7A5","OR7A5",FALSE,TRUE
"OR7C1","OR7C1",FALSE,TRUE
"OR7C2","OR7C2",FALSE,TRUE
"OR7D2","OR7D2",FALSE,TRUE
"OR7D4","OR7D4",FALSE,TRUE
"OR7E24","OR7E24",FALSE,TRUE
"OR7G1","OR7G1",FALSE,TRUE
"OR7G2","OR7G2",FALSE,TRUE
"OR7G3","OR7G3",FALSE,TRUE
"OR8A1","OR8A1",FALSE,TRUE
"OR8B12","OR8B12",FALSE,TRUE
"OR8B2","OR8B2",FALSE,TRUE
"OR8B3","OR8B3",FALSE,TRUE
"OR8B4","OR8B4",FALSE,TRUE
"OR8B8","OR8B8",FALSE,TRUE
"OR8D1","OR8D1",FALSE,TRUE
"OR8D2","OR8D2",FALSE,TRUE
"OR8D4","OR8D4",FALSE,TRUE
"OR8G1","OR8G1",FALSE,TRUE
"OR8G3","OR8G3",FALSE,FALSE
"OR8G5","OR8G5",FALSE,TRUE
"OR8H1","OR8H1",FALSE,TRUE
"OR8H2","OR8H2",FALSE,TRUE
"OR8H3","OR8H3",FALSE,TRUE
"OR8I2","OR8I2",FALSE,TRUE
"OR8J1","OR8J1",FALSE,TRUE
"OR8J2","OR8J2",FALSE,TRUE
"OR8J3","OR8J3",FALSE,TRUE
"OR8K1","OR8K1",FALSE,TRUE
"OR8K3","OR8K3",FALSE,TRUE
"OR8K5","OR8K5",FALSE,TRUE
"OR8S1","OR8S1",FALSE,TRUE
"OR8U1","OR8U1",FALSE,TRUE
"OR8U3","OR8U3",FALSE,TRUE
"OR8U8","OR8U8",FALSE,TRUE
"OR8U9","OR8U9",FALSE,TRUE
"OR9A2","OR9A2",FALSE,TRUE
"OR9A4","OR9A4",FALSE,TRUE
"OR9G1","OR9G1",FALSE,TRUE
"OR9G4","OR9G4",FALSE,TRUE
"OR9G9","OR9G9",FALSE,TRUE
"OR9H1","OR9H1",FALSE,FALSE
"OR9I1","OR9I1",FALSE,TRUE
"OR9K2","OR9K2",FALSE,TRUE
"OR9Q1","OR9Q1",FALSE,TRUE
"OR9Q2","OR9Q2",FALSE,TRUE
"SLC24A4","SLC24A4",FALSE,TRUE
"PPP4C","PPP4C",FALSE,TRUE
"PPP4R3A","PPP4R3A",FALSE,TRUE
"PPP4R3B","PPP4R3B",FALSE,TRUE
"PPP4R3C","PPP4R3C",FALSE,TRUE
"SIK","SIK",FALSE,FALSE
"SIK1","SIK1",FALSE,TRUE
"SIK2","SIK2",FALSE,TRUE
"BOK","BOK",FALSE,TRUE
"RO60","RO60",FALSE,TRUE
"SSB","SSB",FALSE,TRUE
"TRIM21","TRIM21",FALSE,TRUE
"ACAP1","ACAP1",FALSE,TRUE
"ACAP2","ACAP2",FALSE,TRUE
"ACAP3","ACAP3",FALSE,TRUE
"AGAP1","AGAP1",FALSE,TRUE
"AGAP3","AGAP3",FALSE,TRUE
"AGAP4","AGAP4",FALSE,TRUE
"AGAP5","AGAP5",FALSE,TRUE
"AGAP6","AGAP6",FALSE,TRUE
"AGAP9","AGAP9",FALSE,TRUE
"ARAP1","ARAP1",FALSE,TRUE
"ARAP2","ARAP2",FALSE,TRUE
"ARF3","ARF3",FALSE,TRUE
"ARF4","ARF4",FALSE,TRUE
"ARF5","ARF5",FALSE,TRUE
"ARFGAP1","ARFGAP1",FALSE,TRUE
"ARFGAP2","ARFGAP2",FALSE,TRUE
"ARFGAP3","ARFGAP3",FALSE,TRUE
"ARFGEF1","ARFGEF1",FALSE,TRUE
"ARFGEF2","ARFGEF2",FALSE,TRUE
"DAB2","DAB2",FALSE,TRUE
"DNAJC6","DNAJC6",FALSE,TRUE
"EHD1","EHD1",FALSE,TRUE
"EHD2","EHD2",FALSE,TRUE
"EHD3","EHD3",FALSE,TRUE
"EHD4","EHD4",FALSE,TRUE
"EPN1","EPN1",FALSE,TRUE
"EPN2","EPN2",FALSE,TRUE
"EPN3","EPN3",FALSE,TRUE
"EPS15","EPS15",FALSE,TRUE
"EPS15L1","EPS15L1",FALSE,TRUE
"GBF1","GBF1",FALSE,TRUE
"IQSEC1","IQSEC1",FALSE,TRUE
"IQSEC2","IQSEC2",FALSE,TRUE
"IQSEC3","IQSEC3",FALSE,TRUE
"MVB12A","MVB12A",FALSE,TRUE
"MVB12B","MVB12B",FALSE,TRUE
"PSD","PSD",FALSE,TRUE
"PSD2","PSD2",FALSE,TRUE
"PSD3","PSD3",FALSE,TRUE
"PSD4","PSD4",FALSE,TRUE
"RAB11FIP1","RAB11FIP1",FALSE,TRUE
"RAB11FIP2","RAB11FIP2",FALSE,TRUE
"RAB11FIP3","RAB11FIP3",FALSE,TRUE
"RAB11FIP4","RAB11FIP4",FALSE,TRUE
"RAB11FIP5","RAB11FIP5",FALSE,TRUE
"RAB22A","RAB22A",FALSE,TRUE
"RAB31","RAB31",FALSE,TRUE
"RAB35","RAB35",FALSE,TRUE
"RAB4A","RAB4A",FALSE,TRUE
"RABEP1","RABEP1",FALSE,TRUE
"RBSN","RBSN",FALSE,TRUE
"RNF41","RNF41",FALSE,TRUE
"RUFY1","RUFY1",FALSE,TRUE
"RUFY2","RUFY2",FALSE,TRUE
"SH3GL1","SH3GL1",FALSE,TRUE
"SH3GL2","SH3GL2",FALSE,TRUE
"SH3GL3","SH3GL3",FALSE,TRUE
"SH3GLB2","SH3GLB2",FALSE,TRUE
"SH3KBP1","SH3KBP1",FALSE,TRUE
"SMAP1","SMAP1",FALSE,TRUE
"SMAP2","SMAP2",FALSE,TRUE
"SNF8","SNF8",FALSE,TRUE
"SNX1","SNX1",FALSE,TRUE
"SNX12","SNX12",FALSE,TRUE
"SNX2","SNX2",FALSE,TRUE
"SNX3","SNX3",FALSE,TRUE
"SNX32","SNX32",FALSE,TRUE
"SNX4","SNX4",FALSE,TRUE
"SNX5","SNX5",FALSE,TRUE
"SNX6","SNX6",FALSE,TRUE
"SPART","SPART",FALSE,TRUE
"SPG21","SPG21",FALSE,TRUE
"STAMBP","STAMBP",FALSE,TRUE
"VPS25","VPS25",FALSE,TRUE
"VPS28","VPS28",FALSE,TRUE
"VPS36","VPS36",FALSE,TRUE
"VPS37A","VPS37A",FALSE,TRUE
"VPS37B","VPS37B",FALSE,TRUE
"VPS37C","VPS37C",FALSE,TRUE
"VPS37D","VPS37D",FALSE,TRUE
"VPS45","VPS45",FALSE,TRUE
"VTA1","VTA1",FALSE,TRUE
"WASHC1","WASHC1",FALSE,TRUE
"WASHC2A","WASHC2A",FALSE,TRUE
"WASHC2C","WASHC2C",FALSE,TRUE
"WASHC3","WASHC3",FALSE,TRUE
"WASHC4","WASHC4",FALSE,TRUE
"WASHC5","WASHC5",FALSE,TRUE
"ZFYVE27","ZFYVE27",FALSE,TRUE
"CRAT","CRAT",FALSE,TRUE
"CROT","CROT",FALSE,TRUE
"DECR2","DECR2",FALSE,TRUE
"ECH1","ECH1",FALSE,TRUE
"ECI2","ECI2",FALSE,TRUE
"FAR1","FAR1",FALSE,TRUE
"FAR2","FAR2",FALSE,TRUE
"HACL1","HACL1",FALSE,TRUE
"MPV17","MPV17",FALSE,TRUE
"MPV17L","MPV17L",FALSE,TRUE
"MPV17L2","MPV17L2",FALSE,TRUE
"NUDT19","NUDT19",FALSE,TRUE
"NUDT7","NUDT7",FALSE,TRUE
"PAOX","PAOX",FALSE,TRUE
"PECR","PECR",FALSE,TRUE
"PEX1","PEX1",FALSE,TRUE
"PEX10","PEX10",FALSE,TRUE
"PEX11A","PEX11A",FALSE,TRUE
"PEX11B","PEX11B",FALSE,TRUE
"PEX11G","PEX11G",FALSE,TRUE
"PEX12","PEX12",FALSE,TRUE
"PEX13","PEX13",FALSE,TRUE
"PEX14","PEX14",FALSE,TRUE
"PEX16","PEX16",FALSE,TRUE
"PEX19","PEX19",FALSE,TRUE
"PEX2","PEX2",FALSE,TRUE
"PEX26","PEX26",FALSE,TRUE
"PEX3","PEX3",FALSE,TRUE
"PEX5","PEX5",FALSE,TRUE
"PEX5L","PEX5L",FALSE,TRUE
"PEX6","PEX6",FALSE,TRUE
"PEX7","PEX7",FALSE,TRUE
"PHYH","PHYH",FALSE,TRUE
"PRDX5","PRDX5",FALSE,TRUE
"PXMP2","PXMP2",FALSE,TRUE
"PXMP4","PXMP4",FALSE,TRUE
"SLC25A17","SLC25A17",FALSE,TRUE
"A2M","A2M",FALSE,TRUE
"ADTRP","ADTRP",FALSE,TRUE
"CFHR1","CFHR1",FALSE,TRUE
"CFHR2","CFHR2",FALSE,TRUE
"CFHR3","CFHR3",FALSE,TRUE
"CFHR4","CFHR4",FALSE,TRUE
"CFHR5","CFHR5",FALSE,TRUE
"CLU","CLU",FALSE,TRUE
"F10","F10",FALSE,TRUE
"F11","F11",FALSE,TRUE
"F12","F12",FALSE,TRUE
"F5","F5",FALSE,TRUE
"F7","F7",FALSE,TRUE
"F8","F8",FALSE,TRUE
"F9","F9",FALSE,TRUE
"KLKB1","KLKB1",FALSE,TRUE
"PROC","PROC",FALSE,TRUE
"PROCR","PROCR",FALSE,TRUE
"SERPINA1","SERPINA1",FALSE,TRUE
"SERPINA5","SERPINA5",FALSE,TRUE
"SERPINB2","SERPINB2",FALSE,TRUE
"SERPINC1","SERPINC1",FALSE,TRUE
"SERPIND1","SERPIND1",FALSE,TRUE
"SERPINE2","SERPINE2",FALSE,TRUE
"SERPINF2","SERPINF2",FALSE,TRUE
"TFPI","TFPI",FALSE,TRUE
"VSIG4","VSIG4",FALSE,TRUE
"CASTOR1","CASTOR1",FALSE,TRUE
"CASTOR2","CASTOR2",FALSE,TRUE
"CLIP1","CLIP1",FALSE,TRUE
"DEPDC5","DEPDC5",FALSE,TRUE
"FNIP1","FNIP1",FALSE,TRUE
"FNIP2","FNIP2",FALSE,TRUE
"GRB10","GRB10",FALSE,TRUE
"MAPKAP1","MAPKAP1",FALSE,TRUE
"MIOS","MIOS",FALSE,TRUE
"NPRL2","NPRL2",FALSE,TRUE
"NPRL3","NPRL3",FALSE,TRUE
"PRR5","PRR5",FALSE,TRUE
"PRR5L","PRR5L",FALSE,TRUE
"RICTOR","RICTOR",FALSE,TRUE
"RNF152","RNF152",FALSE,TRUE
"TBC1D7","TBC1D7",FALSE,TRUE
"TBC1D7-LOC100130357","TBC1D7-LOC100130357",FALSE,TRUE
"WDR24","WDR24",FALSE,TRUE
"WDR59","WDR59",FALSE,TRUE
"MRAP","MRAP",FALSE,TRUE
"NR0B1","NR0B1",FALSE,TRUE
"NR5A1","NR5A1",FALSE,TRUE
"CES1","CES1",FALSE,TRUE
"CES2","CES2",FALSE,TRUE
"TPMT","TPMT",FALSE,TRUE
"ABLIM1","ABLIM1",FALSE,TRUE
"ABLIM2","ABLIM2",FALSE,TRUE
"ABLIM3","ABLIM3",FALSE,TRUE
"DPYSL2","DPYSL2",FALSE,TRUE
"DPYSL5","DPYSL5",FALSE,TRUE
"EFNB1","EFNB1",FALSE,TRUE
"EFNB2","EFNB2",FALSE,TRUE
"EFNB3","EFNB3",FALSE,TRUE
"EPHA1","EPHA1",FALSE,TRUE
"EPHA3","EPHA3",FALSE,TRUE
"EPHA4","EPHA4",FALSE,TRUE
"EPHA5","EPHA5",FALSE,TRUE
"EPHA6","EPHA6",FALSE,TRUE
"EPHA7","EPHA7",FALSE,TRUE
"EPHA8","EPHA8",FALSE,TRUE
"EPHB1","EPHB1",FALSE,TRUE
"EPHB2","EPHB2",FALSE,TRUE
"EPHB3","EPHB3",FALSE,TRUE
"EPHB4","EPHB4",FALSE,TRUE
"EPHB6","EPHB6",FALSE,TRUE
"FES","FES",FALSE,TRUE
"LRIG2","LRIG2",FALSE,TRUE
"NGEF","NGEF",FALSE,TRUE
"NTN3","NTN3",FALSE,TRUE
"NTN4","NTN4",FALSE,TRUE
"PLXNB1","PLXNB1",FALSE,TRUE
"PLXNB2","PLXNB2",FALSE,TRUE
"PLXNB3","PLXNB3",FALSE,TRUE
"PLXNC1","PLXNC1",FALSE,TRUE
"RGS3","RGS3",FALSE,TRUE
"RHOD","RHOD",FALSE,TRUE
"RND1","RND1",FALSE,TRUE
"SEMA3A","SEMA3A",FALSE,TRUE
"SEMA3B","SEMA3B",FALSE,TRUE
"SEMA3C","SEMA3C",FALSE,TRUE
"SEMA3D","SEMA3D",FALSE,TRUE
"SEMA3E","SEMA3E",FALSE,TRUE
"SEMA3F","SEMA3F",FALSE,TRUE
"SEMA3G","SEMA3G",FALSE,TRUE
"SEMA4A","SEMA4A",FALSE,TRUE
"SEMA4B","SEMA4B",FALSE,TRUE
"SEMA4C","SEMA4C",FALSE,TRUE
"SEMA4D","SEMA4D",FALSE,TRUE
"SEMA4F","SEMA4F",FALSE,TRUE
"SEMA4G","SEMA4G",FALSE,TRUE
"SEMA5A","SEMA5A",FALSE,TRUE
"SEMA5B","SEMA5B",FALSE,TRUE
"SEMA6A","SEMA6A",FALSE,TRUE
"SEMA6B","SEMA6B",FALSE,TRUE
"SEMA6C","SEMA6C",FALSE,TRUE
"SEMA6D","SEMA6D",FALSE,TRUE
"SEMA7A","SEMA7A",FALSE,TRUE
"TRPC4","TRPC4",FALSE,TRUE
"TRPC5","TRPC5",FALSE,TRUE
"CIDEC","CIDEC",FALSE,TRUE
"FLOT1","FLOT1",FALSE,TRUE
"FLOT2","FLOT2",FALSE,TRUE
"PPP1R3F","PPP1R3F",FALSE,TRUE
"PRKAR1A","PRKAR1A",FALSE,TRUE
"PRKAR1B","PRKAR1B",FALSE,TRUE
"PRKAR2A","PRKAR2A",FALSE,TRUE
"PRKAR2B","PRKAR2B",FALSE,TRUE
"RHOQ","RHOQ",FALSE,TRUE
"TRIP10","TRIP10",FALSE,TRUE
"APOL1","APOL1",FALSE,TRUE
"HPR","HPR",FALSE,TRUE
"HCN1","HCN1",FALSE,TRUE
"HCN3","HCN3",FALSE,TRUE
"ASIP","ASIP",FALSE,TRUE
"ARMC5","ARMC5",FALSE,TRUE
"ASH2L","ASH2L",FALSE,TRUE
"RBBP5","RBBP5",FALSE,TRUE
"HES2","HES2",FALSE,TRUE
"HES3","HES3",FALSE,TRUE
"HES4","HES4",FALSE,TRUE
"HES6","HES6",FALSE,TRUE
"HES7","HES7",FALSE,TRUE
"NFX1","NFX1",FALSE,TRUE
"OASL","OASL",FALSE,TRUE
"TADA3","TADA3",FALSE,TRUE
"TUBG1","TUBG1",FALSE,TRUE
"TUBG2","TUBG2",FALSE,TRUE
"CYP27C1","CYP27C1",FALSE,TRUE
"DHRS7C","DHRS7C",FALSE,TRUE
"RETSAT","RETSAT",FALSE,TRUE
"CLK1","CLK1",FALSE,TRUE
"CLK4","CLK4",FALSE,TRUE
"EEF1G","EEF1G",FALSE,TRUE
"HBS1L","HBS1L",FALSE,TRUE
"HSF1","HSF1",FALSE,TRUE
"RAB1B","RAB1B",FALSE,TRUE
"CLCNKB","CLCNKB",FALSE,TRUE
"SLC12A7","SLC12A7",FALSE,TRUE
"SLC4A1","SLC4A1",FALSE,TRUE
"CYP39A1","CYP39A1",FALSE,TRUE
"CYP46A1","CYP46A1",FALSE,TRUE
"CYP2A13","CYP2A13",FALSE,TRUE
"CYP3A43","CYP3A43",FALSE,TRUE
"SULT1A1","SULT1A1",FALSE,TRUE
"SULT1A2","SULT1A2",FALSE,TRUE
"SULT1A3","SULT1A3",FALSE,TRUE
"SULT1A4","SULT1A4",FALSE,TRUE
"SULT2A1","SULT2A1",FALSE,TRUE
"SLC22A6","SLC22A6",FALSE,TRUE
"SLC22A8","SLC22A8",FALSE,TRUE
"SLCO1B1","SLCO1B1",FALSE,TRUE
"SLCO1B3","SLCO1B3",FALSE,TRUE
"SLCO1B3-SLCO1B7","SLCO1B3-SLCO1B7",FALSE,TRUE
"SLCO2B1","SLCO2B1",FALSE,TRUE
"CLPS","CLPS",FALSE,TRUE
"MTTP","MTTP",FALSE,TRUE
"NPC1L1","NPC1L1",FALSE,TRUE
"DTX1","DTX1",FALSE,TRUE
"DTX2","DTX2",FALSE,TRUE
"DTX3","DTX3",FALSE,TRUE
"DTX3L","DTX3L",FALSE,TRUE
"DTX4","DTX4",FALSE,TRUE
"NRARP","NRARP",FALSE,TRUE
"NUMB","NUMB",FALSE,TRUE
"NUMBL","NUMBL",FALSE,TRUE
"RITA1","RITA1",FALSE,TRUE
"SPEN","SPEN",FALSE,TRUE
"ATF3","ATF3",FALSE,TRUE
"ATF5","ATF5",FALSE,TRUE
"CHCHD2","CHCHD2",FALSE,TRUE
"DELE1","DELE1",FALSE,TRUE
"EIF2AK1","EIF2AK1",FALSE,TRUE
"EIF2S2","EIF2S2",FALSE,TRUE
"EIF2S3","EIF2S3",FALSE,TRUE
"EIF2S3B","EIF2S3B",FALSE,TRUE
"LONP1","LONP1",FALSE,TRUE
"PPP1R15B","PPP1R15B",FALSE,TRUE
"TRM-CAT1-1","TRM-CAT1-1",FALSE,TRUE
"TRM-CAT2-1","TRM-CAT2-1",FALSE,TRUE
"TRM-CAT3-1","TRM-CAT3-1",FALSE,TRUE
"TRM-CAT3-2","TRM-CAT3-2",FALSE,TRUE
"TRM-CAT4-1","TRM-CAT4-1",FALSE,TRUE
"TRM-CAT4-2","TRM-CAT4-2",FALSE,TRUE
"TRM-CAT4-3","TRM-CAT4-3",FALSE,TRUE
"TRM-CAT5-1","TRM-CAT5-1",FALSE,TRUE
"TRM-CAT5-2","TRM-CAT5-2",FALSE,TRUE
"TRM-CAT6-1","TRM-CAT6-1",FALSE,TRUE
"TRM-CAT7-1","TRM-CAT7-1",FALSE,TRUE
"TRNM","TRNM",FALSE,TRUE
"TRX-CAT1-1","TRX-CAT1-1",FALSE,TRUE
"TRX-CAT1-2","TRX-CAT1-2",FALSE,TRUE
"TRX-CAT1-3","TRX-CAT1-3",FALSE,TRUE
"TRX-CAT1-4","TRX-CAT1-4",FALSE,TRUE
"TRX-CAT1-5","TRX-CAT1-5",FALSE,TRUE
"TRX-CAT1-6","TRX-CAT1-6",FALSE,TRUE
"TRX-CAT1-7","TRX-CAT1-7",FALSE,TRUE
"TRX-CAT1-8","TRX-CAT1-8",FALSE,TRUE
"PSTK","PSTK",FALSE,TRUE
"AKR7A2","AKR7A2",FALSE,TRUE
"AKR7A3","AKR7A3",FALSE,TRUE
"AKR7L","AKR7L",FALSE,TRUE
"BICDL1","BICDL1",FALSE,TRUE
"BICDL2","BICDL2",FALSE,TRUE
"CENPE","CENPE",FALSE,TRUE
"DNAI3","DNAI3",FALSE,TRUE
"DNAI4","DNAI4",FALSE,TRUE
"DYNLT2","DYNLT2",FALSE,TRUE
"DYNLT4","DYNLT4",FALSE,TRUE
"DYNLT5","DYNLT5",FALSE,TRUE
"HOOK3","HOOK3",FALSE,TRUE
"KIF11","KIF11",FALSE,TRUE
"KIF12","KIF12",FALSE,TRUE
"KIF13A","KIF13A",FALSE,TRUE
"KIF13B","KIF13B",FALSE,TRUE
"KIF14","KIF14",FALSE,TRUE
"KIF15","KIF15",FALSE,TRUE
"KIF16B","KIF16B",FALSE,TRUE
"KIF17","KIF17",FALSE,TRUE
"KIF18A","KIF18A",FALSE,TRUE
"KIF18B","KIF18B",FALSE,TRUE
"KIF19","KIF19",FALSE,TRUE
"KIF1A","KIF1A",FALSE,TRUE
"KIF1B","KIF1B",FALSE,TRUE
"KIF1C","KIF1C",FALSE,TRUE
"KIF20A","KIF20A",FALSE,TRUE
"KIF20B","KIF20B",FALSE,TRUE
"KIF21A","KIF21A",FALSE,TRUE
"KIF21B","KIF21B",FALSE,TRUE
"KIF24","KIF24",FALSE,TRUE
"KIF25","KIF25",FALSE,TRUE
"KIF26A","KIF26A",FALSE,TRUE
"KIF26B","KIF26B",FALSE,TRUE
"KIF27","KIF27",FALSE,TRUE
"KIF2A","KIF2A",FALSE,TRUE
"KIF2B","KIF2B",FALSE,TRUE
"KIF2C","KIF2C",FALSE,TRUE
"KIF3B","KIF3B",FALSE,TRUE
"KIF3C","KIF3C",FALSE,TRUE
"KIF4A","KIF4A",FALSE,TRUE
"KIF4B","KIF4B",FALSE,TRUE
"KIF6","KIF6",FALSE,TRUE
"KIF9","KIF9",FALSE,TRUE
"KIFAP3","KIFAP3",FALSE,TRUE
"KIFC1","KIFC1",FALSE,TRUE
"KIFC2","KIFC2",FALSE,TRUE
"KIFC3","KIFC3",FALSE,TRUE
"MYO15A","MYO15A",FALSE,TRUE
"MYO15B","MYO15B",FALSE,TRUE
"MYO16","MYO16",FALSE,TRUE
"MYO18A","MYO18A",FALSE,TRUE
"MYO18B","MYO18B",FALSE,TRUE
"MYO19","MYO19",FALSE,TRUE
"MYO3A","MYO3A",FALSE,TRUE
"MYO3B","MYO3B",FALSE,TRUE
"MYO7B","MYO7B",FALSE,TRUE
"MYO9A","MYO9A",FALSE,TRUE
"MYO9B","MYO9B",FALSE,TRUE
"STARD9","STARD9",FALSE,TRUE
"TUBD1","TUBD1",FALSE,TRUE
"TUBE1","TUBE1",FALSE,TRUE
"CLP1","CLP1",FALSE,TRUE
"CPSF1","CPSF1",FALSE,TRUE
"CPSF2","CPSF2",FALSE,TRUE
"CPSF3","CPSF3",FALSE,TRUE
"CSTF1","CSTF1",FALSE,TRUE
"CSTF2","CSTF2",FALSE,TRUE
"CSTF2T","CSTF2T",FALSE,TRUE
"CSTF3","CSTF3",FALSE,TRUE
"DAZAP1","DAZAP1",FALSE,TRUE
"ETF1","ETF1",FALSE,TRUE
"FIP1L1","FIP1L1",FALSE,TRUE
"GSPT1","GSPT1",FALSE,TRUE
"GSPT2","GSPT2",FALSE,TRUE
"MSI1","MSI1",FALSE,TRUE
"MSI2","MSI2",FALSE,TRUE
"NUDT21","NUDT21",FALSE,TRUE
"PAPOLA","PAPOLA",FALSE,TRUE
"PAPOLB","PAPOLB",FALSE,TRUE
"PAPOLG","PAPOLG",FALSE,TRUE
"PCF11","PCF11",FALSE,TRUE
"PELO","PELO",FALSE,TRUE
"RNGTT","RNGTT",FALSE,TRUE
"RNMT","RNMT",FALSE,TRUE
"SMG1","SMG1",FALSE,TRUE
"SMG5","SMG5",FALSE,TRUE
"SMG6","SMG6",FALSE,TRUE
"SMG7","SMG7",FALSE,TRUE
"SSU72","SSU72",FALSE,TRUE
"SSU72L1","SSU72L1",FALSE,TRUE
"SSU72L2","SSU72L2",FALSE,TRUE
"SSU72L3","SSU72L3",FALSE,TRUE
"SSU72L4","SSU72L4",FALSE,TRUE
"SSU72L5","SSU72L5",FALSE,TRUE
"SSU72L6","SSU72L6",FALSE,TRUE
"WDR33","WDR33",FALSE,TRUE
"WDR82","WDR82",FALSE,TRUE
"AQP8","AQP8",FALSE,TRUE
"NR0B2","NR0B2",FALSE,TRUE
"NR1H4","NR1H4",FALSE,TRUE
"SLC10A2","SLC10A2",FALSE,TRUE
"SLC22A7","SLC22A7",FALSE,TRUE
"SLC4A5","SLC4A5",FALSE,TRUE
"SLC51A","SLC51A",FALSE,TRUE
"SLC51B","SLC51B",FALSE,TRUE
"SLCO1A2","SLCO1A2",FALSE,TRUE
"AZI2","AZI2",FALSE,TRUE
"DHX58","DHX58",FALSE,TRUE
"OTUD5","OTUD5",FALSE,TRUE
"RNF125","RNF125",FALSE,TRUE
"SIKE1","SIKE1",FALSE,TRUE
"TBKBP1","TBKBP1",FALSE,TRUE
"ZNFX1","ZNFX1",FALSE,TRUE
"ECI1","ECI1",FALSE,TRUE
"AARS1","AARS1",FALSE,TRUE
"AARS2","AARS2",FALSE,TRUE
"CARS1","CARS1",FALSE,TRUE
"CARS2","CARS2",FALSE,TRUE
"DARS1","DARS1",FALSE,TRUE
"DARS2","DARS2",FALSE,TRUE
"FARS2","FARS2",FALSE,TRUE
"FARSA","FARSA",FALSE,TRUE
"FARSB","FARSB",FALSE,TRUE
"GARS1","GARS1",FALSE,TRUE
"HARS1","HARS1",FALSE,TRUE
"HARS2","HARS2",FALSE,TRUE
"IARS1","IARS1",FALSE,TRUE
"IARS2","IARS2",FALSE,TRUE
"KARS1","KARS1",FALSE,TRUE
"LARS1","LARS1",FALSE,TRUE
"LARS2","LARS2",FALSE,TRUE
"NARS1","NARS1",FALSE,TRUE
"NARS2","NARS2",FALSE,TRUE
"PARS2","PARS2",FALSE,TRUE
"RARS1","RARS1",FALSE,TRUE
"RARS2","RARS2",FALSE,TRUE
"SARS1","SARS1",FALSE,TRUE
"SARS2","SARS2",FALSE,TRUE
"TARS1","TARS1",FALSE,TRUE
"TARS2","TARS2",FALSE,TRUE
"TARS3","TARS3",FALSE,TRUE
"TRA-AGC1-1","TRA-AGC1-1",FALSE,TRUE
"TRA-AGC10-1","TRA-AGC10-1",FALSE,TRUE
"TRA-AGC11-1","TRA-AGC11-1",FALSE,TRUE
"TRA-AGC12-1","TRA-AGC12-1",FALSE,TRUE
"TRA-AGC12-3","TRA-AGC12-3",FALSE,TRUE
"TRA-AGC13-2","TRA-AGC13-2",FALSE,TRUE
"TRA-AGC14-1","TRA-AGC14-1",FALSE,TRUE
"TRA-AGC14-2","TRA-AGC14-2",FALSE,TRUE
"TRA-AGC15-1","TRA-AGC15-1",FALSE,TRUE
"TRA-AGC2-1","TRA-AGC2-1",FALSE,TRUE
"TRA-AGC2-2","TRA-AGC2-2",FALSE,TRUE
"TRA-AGC24-1","TRA-AGC24-1",FALSE,TRUE
"TRA-AGC3-1","TRA-AGC3-1",FALSE,TRUE
"TRA-AGC4-1","TRA-AGC4-1",FALSE,TRUE
"TRA-AGC5-1","TRA-AGC5-1",FALSE,TRUE
"TRA-AGC6-1","TRA-AGC6-1",FALSE,TRUE
"TRA-AGC7-1","TRA-AGC7-1",FALSE,TRUE
"TRA-AGC8-1","TRA-AGC8-1",FALSE,TRUE
"TRA-AGC8-2","TRA-AGC8-2",FALSE,TRUE
"TRA-AGC9-1","TRA-AGC9-1",FALSE,TRUE
"TRA-CGC1-1","TRA-CGC1-1",FALSE,TRUE
"TRA-CGC2-1","TRA-CGC2-1",FALSE,TRUE
"TRA-CGC3-1","TRA-CGC3-1",FALSE,TRUE
"TRA-CGC4-1","TRA-CGC4-1",FALSE,TRUE
"TRA-CGC5-1","TRA-CGC5-1",FALSE,TRUE
"TRA-TGC1-1","TRA-TGC1-1",FALSE,TRUE
"TRA-TGC2-1","TRA-TGC2-1",FALSE,TRUE
"TRA-TGC3-1","TRA-TGC3-1",FALSE,TRUE
"TRA-TGC3-2","TRA-TGC3-2",FALSE,TRUE
"TRA-TGC4-1","TRA-TGC4-1",FALSE,TRUE
"TRA-TGC5-1","TRA-TGC5-1",FALSE,TRUE
"TRA-TGC6-1","TRA-TGC6-1",FALSE,TRUE
"TRA-TGC7-1","TRA-TGC7-1",FALSE,TRUE
"TRC-GCA1-1","TRC-GCA1-1",FALSE,TRUE
